Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
2050,7,3,0,1,4,1,4,53,4,10,0,1,3,1,1,1,0,1,1,3,18,0,50,50,55,52,51,31,51,50,51,31,47,51,50,51,30,50,50,51,49
2051,7,1,2,1,7,1,2,52,1,10,11,1,3,1,1,1,0,1,1,3,21,0,70,40,70,30,100,100,100,60,60,60,85,70,100,85,100,100,50,85,15
2052,7,1,0,1,1,2,8,67,1,16,16,1,0,1,1,1,0,1,1,2,25,0,47,98,80,79,87,41,40,87,98,71,50,88,92,99,4,93,89,77,50
2053,7,1,1,1,2,2,8,52,1,14,13,1,3,2,1,1,0,1,1,2,0,0,29,57,77,50,71,45,2,24,60,1,23,51,62,51,4,31,52,78,86
2054,7,3,0,1,7,1,5,31,6,13,0,1,0,1,1,1,0,1,1,3,14,0,59,51,1,41,61,70,100,51,1,41,50,1,100,1,59,60,1,15,16
2055,7,3,0,1,2,2,1,33,1,14,13,1,2,1,1,1,0,1,1,2,21,0,30,60,70,85,70,30,30,70,85,50,30,60,50,70,15,85,85,85,40
2056,4,4,0,1,4,1,1,25,6,13,13,4,2,1,1,1,0,1,1,4,19,0,87,40,33,82,81,62,32,50,78,40,69,50,100,87,50,71,70,100,15
2057,7,3,0,1,2,2,8,35,1,16,16,1,0,1,1,1,0,1,1,2,27,0,15,85,70,50,85,50,30,60,50,15,50,50,50,50,15,50,50,85,50
2058,5,2,0,1,4,2,8,48,1,13,13,1,0,1,1,1,0,1,1,2,25,0,2,84,61,17,86,71,60,69,100,61,61,42,16,50,52,61,86,84,85
2059,6,2,0,1,5,1,4,46,1,13,13,1,0,1,1,1,0,1,1,2,21,0,85,1,30,30,85,85,85,70,85,30,85,85,100,100,100,100,85,85,1
2060,2,3,0,1,5,1,5,27,1,13,9,1,3,1,1,1,0,1,1,2,20,0,70,8,15,25,59,50,75,69,49,60,61,59,71,55,52,72,42,56,1
2061,7,4,0,1,99,1,5,57,1,9,10,7,0,1,1,1,0,1,0,3,16,0,50,50,50,60,70,50,50,60,50,60,50,50,85,60,60,70,50,70,50
2062,7,3,0,1,6,2,8,77,1,9,10,5,3,1,1,1,0,1,1,3,15,2,50,50,30,30,15,30,60,70,50,50,60,30,70,60,40,100,50,100,15
2063,6,2,0,1,6,1,2,79,4,16,0,5,0,1,1,1,0,1,1,1,3,0,70,40,15,30,50,40,85,40,50,40,30,70,100,50,60,70,50,60,40
2064,7,3,0,1,4,1,2,85,1,9,9,5,3,1,1,1,0,1,2,3,21,0,85,85,85,60,85,70,60,60,70,40,70,85,85,70,40,85,70,70,85
2065,7,3,1,1,1,2,8,35,1,14,10,1,0,1,1,1,0,1,1,2,19,0,40,85,90,80,85,30,30,80,100,40,50,85,70,100,1,60,90,90,75
2066,7,1,0,1,4,2,8,59,1,13,13,1,3,1,1,1,0,1,1,2,27,0,1,100,30,30,60,60,40,60,50,60,50,40,40,40,40,85,50,100,50
2067,5,3,0,1,7,1,5,43,1,12,16,1,3,5,2,1,0,1,1,2,1,0,50,30,1,1,50,50,100,40,50,30,50,1,100,100,50,100,50,50,1
2068,7,3,0,1,4,1,8,46,2,13,13,1,3,1,1,1,0,1,1,2,24,0,85,85,85,1,85,40,60,1,85,60,85,85,85,85,70,85,85,85,85
2069,7,3,4,1,5,1,1,45,0,9,0,1,3,1,1,1,0,2,2,1,15,0,100,1,80,100,100,100,80,100,8,100,10,80,100,100,100,90,10,90,100
2070,7,3,1,1,99,1,2,63,1,10,12,1,3,2,1,1,0,1,1,2,21,0,100,70,15,50,85,50,15,50,1,1,15,50,100,85,50,1,1,100,70
2071,3,3,2,1,6,2,7,32,1,14,10,1,0,1,1,1,0,1,1,2,20,0,40,30,1,70,30,30,70,50,1,50,60,70,40,50,1,30,1,50,40
2072,7,2,0,1,6,1,5,63,1,13,14,1,3,6,1,1,0,1,1,2,25,0,60,50,15,40,70,85,100,60,50,60,50,30,85,85,85,85,50,60,1
2073,7,3,0,1,1,2,8,34,6,14,0,1,0,1,1,1,0,1,1,2,12,0,1,96,85,71,50,1,16,55,100,17,31,85,70,80,1,60,99,100,95
2074,7,2,1,1,2,1,4,76,1,14,13,1,0,1,1,1,0,1,1,4,20,0,40,70,70,100,85,40,50,70,70,70,50,70,85,85,50,85,50,85,100
2075,7,1,0,1,4,1,4,60,1,15,12,5,3,1,1,1,0,1,1,2,28,0,20,1,1,20,85,50,85,50,85,20,85,30,85,60,85,85,80,85,1
2076,4,4,5,1,2,2,8,24,6,10,0,1,2,6,1,1,0,1,1,1,5,0,40,100,70,60,100,30,1,40,100,40,50,100,70,100,50,40,100,100,100
2077,6,4,2,1,99,2,1,86,1,9,10,5,3,1,1,1,0,2,0,3,9,0,50,50,40,50,50,50,50,50,50,30,50,40,50,50,40,85,50,70,50
2078,3,4,0,1,99,2,1,35,1,9,9,1,0,3,3,1,0,1,1,2,24,0,50,50,50,85,70,50,85,50,50,60,50,50,50,50,50,85,50,60,50
2079,3,4,0,1,4,1,2,37,4,9,9,1,0,1,1,1,0,1,1,1,11,0,85,50,50,50,70,60,60,60,100,60,15,50,85,85,50,100,100,50,15
2080,5,1,2,1,6,1,7,42,4,13,0,1,3,5,2,1,0,1,1,2,14,0,50,40,15,50,50,60,85,60,30,60,50,50,50,50,60,85,30,85,1
2081,4,3,0,1,3,2,8,34,1,13,15,1,3,1,1,1,0,1,1,2,27,0,30,60,50,40,70,30,50,60,70,30,30,60,70,70,15,70,70,100,70
2082,7,3,2,1,5,1,1,53,4,10,0,1,1,1,1,1,0,1,1,1,8,0,85,60,60,60,85,60,60,70,70,40,85,60,85,85,40,100,70,100,40
2083,7,1,2,1,6,1,2,72,1,14,14,5,3,1,1,1,0,1,1,3,26,0,86,16,1,60,70,71,98,84,26,16,70,2,99,85,31,98,2,99,1
2084,7,1,4,1,4,2,8,60,1,10,9,1,3,2,1,1,0,1,0,2,27,0,16,41,50,50,60,41,30,51,51,30,41,51,51,51,16,41,50,60,41
2085,6,2,1,1,99,1,2,60,1,13,12,5,3,1,1,1,0,1,1,2,20,0,100,100,50,70,100,60,50,60,100,40,100,60,100,100,50,85,100,100,40
2086,7,2,0,1,2,2,2,51,4,14,0,1,3,1,1,1,0,1,1,2,15,0,44,79,86,72,80,50,64,59,75,67,64,63,65,75,40,74,77,78,78
2087,7,3,1,1,4,2,8,52,1,10,10,1,2,1,3,4,4,1,2,1,19,0,15,40,60,30,100,60,85,50,50,1,15,70,85,70,60,85,1,100,40
2088,4,3,1,1,2,2,8,30,1,13,10,1,2,1,1,1,0,1,1,1,17,0,15,76,76,75,57,30,30,27,95,33,42,75,13,98,15,76,96,98,70
2089,7,2,1,1,2,2,8,27,2,10,10,1,0,1,1,1,0,1,1,1,19,0,1,85,100,60,50,15,30,60,60,15,50,50,30,60,30,60,60,60,50
2090,7,2,0,1,2,2,4,69,1,14,16,5,0,1,1,1,0,1,1,3,24,0,15,100,80,60,60,30,40,60,80,30,40,50,60,85,1,70,60,85,90
2091,7,3,2,1,99,2,5,49,1,9,9,1,2,1,1,1,0,1,1,2,15,0,50,50,60,40,15,60,50,50,50,30,50,1,60,50,40,70,40,60,15
2092,7,3,1,1,99,1,7,66,4,8,0,1,3,1,1,1,0,1,1,1,14,0,50,50,50,85,70,40,50,70,50,40,50,30,85,50,60,70,15,70,30
2093,5,3,0,1,2,1,5,26,6,10,0,1,2,2,1,1,0,1,1,4,21,0,70,100,85,100,70,40,40,50,100,40,50,100,100,100,60,30,100,60,100
2094,7,2,1,1,4,1,5,61,1,14,10,1,1,1,1,1,0,1,1,3,18,0,85,40,40,40,85,40,60,60,60,40,40,30,100,70,40,85,70,50,1
2095,7,3,0,1,2,2,4,29,1,14,15,1,3,1,1,1,0,1,1,1,27,0,15,100,85,85,50,40,15,85,100,60,50,100,100,100,1,70,100,100,85
2096,5,2,1,1,2,1,7,60,1,14,14,1,4,1,1,1,0,1,1,3,28,0,1,100,50,40,85,30,1,40,85,1,50,70,70,100,1,50,50,85,50
2097,4,2,4,1,5,1,5,37,1,12,11,1,2,1,1,1,0,1,1,2,21,0,50,50,1,60,100,50,85,100,100,1,50,40,100,100,60,100,50,100,1
2098,7,3,1,1,2,2,1,43,4,13,0,1,1,2,3,4,4,1,1,2,7,0,15,85,70,70,70,30,15,40,100,40,70,85,70,85,1,70,70,100,100
2099,7,1,2,1,6,2,4,56,1,12,13,1,0,1,1,1,0,1,1,2,18,0,55,60,60,55,85,70,75,55,60,30,65,60,95,80,80,70,50,85,30
2100,7,1,2,1,6,1,4,78,6,10,0,5,3,1,1,1,0,1,2,1,10,0,50,50,15,60,70,50,70,40,30,1,50,1,85,50,1,60,1,60,1
2101,4,4,2,1,99,1,7,73,4,10,0,1,2,1,1,1,0,1,1,2,21,0,50,40,40,50,50,50,60,50,30,15,40,50,60,50,50,60,30,70,40
2102,5,3,0,1,4,2,8,74,1,15,13,5,0,1,2,1,0,1,1,2,28,0,1,33,19,18,52,51,51,42,70,15,51,17,32,60,28,86,51,51,2
2103,7,1,0,1,99,1,2,65,3,13,0,5,0,2,1,1,0,1,1,3,14,0,50,70,70,85,100,60,60,70,85,40,70,85,85,85,50,85,85,85,85
2104,7,1,1,1,1,1,7,73,4,12,0,5,2,1,1,1,0,1,1,2,10,0,51,88,88,92,91,32,87,74,96,17,91,90,91,91,42,79,95,93,76
2105,3,2,4,1,5,1,2,68,4,14,0,6,2,1,1,1,0,2,1,1,13,0,70,85,70,70,85,85,70,100,85,70,50,85,85,85,50,85,85,85,70
2106,2,4,1,1,99,2,8,37,6,9,0,1,2,5,3,1,0,1,1,1,1,0,95,16,49,32,94,51,30,93,54,89,11,50,67,53,53,88,49,91,81
2107,3,2,1,1,3,2,4,31,1,4,6,4,2,5,3,4,4,1,1,1,1,0,51,95,50,84,94,58,50,70,97,25,49,48,65,68,58,74,85,95,45
2108,7,3,1,1,4,2,4,68,1,13,3,5,3,3,3,4,3,1,2,3,13,0,50,80,75,90,75,50,20,100,70,50,50,50,50,50,1,99,50,80,50
2109,4,3,1,1,2,2,8,29,6,13,0,1,0,1,1,1,0,1,1,1,13,0,40,100,85,70,50,30,50,60,85,70,50,70,50,70,50,70,70,85,70
2110,7,3,2,2,7,2,1,73,1,11,13,5,4,1,3,4,2,1,1,2,25,0,70,30,15,1,60,50,85,50,30,30,60,1,100,60,70,85,50,70,1
2111,7,2,0,1,4,2,4,68,1,8,8,5,0,1,1,1,0,1,1,3,1,0,50,70,60,85,85,30,70,85,30,60,30,60,70,100,50,100,50,85,85
2112,2,3,4,1,7,1,1,28,1,13,14,1,2,1,1,1,0,1,1,1,22,0,50,30,30,70,50,60,85,30,50,60,50,30,100,50,60,100,1,70,1
2113,5,2,2,1,6,1,2,41,1,12,12,1,3,1,1,1,0,2,1,2,20,0,72,50,15,16,85,69,86,71,50,50,72,30,79,70,86,99,61,84,41
2114,3,3,0,2,99,2,5,35,6,5,0,7,2,2,1,1,0,1,1,3,1,0,70,15,70,70,70,70,70,70,85,70,30,1,100,36,70,60,85,85,100
2115,7,1,4,1,4,1,1,63,6,13,0,1,0,1,1,1,0,1,1,2,22,0,50,70,50,50,50,50,50,70,50,40,50,50,50,50,50,70,50,70,50
2116,6,3,1,1,99,1,2,65,5,14,0,5,0,2,1,1,0,1,1,2,23,0,50,100,50,100,85,40,50,40,85,50,70,70,60,70,15,70,70,100,50
2117,3,4,1,1,3,1,2,40,5,12,0,1,0,2,1,1,0,1,1,1,9,0,998,70,85,85,85,60,85,40,70,60,60,60,100,998,998,85,40,85,100
2118,7,2,0,1,3,1,2,53,6,10,0,6,0,2,1,1,0,1,1,4,4,0,85,85,50,50,100,15,50,70,30,70,50,50,100,100,50,30,30,70,100
2119,7,1,4,1,6,2,8,66,1,14,13,5,0,1,1,1,0,1,1,3,11,0,50,1,1,1,50,85,100,1,50,1,85,30,60,100,60,100,1,30,1
2120,6,3,0,1,6,1,1,76,1,13,13,5,3,1,1,1,0,1,1,3,21,0,67,60,37,31,60,85,85,76,50,34,52,42,100,86,60,93,51,97,32
2121,5,1,2,1,4,1,5,38,6,11,14,1,0,1,1,1,0,1,1,1,3,0,1,85,1,50,50,60,100,70,100,70,70,1,100,1,100,60,50,100,1
2122,5,2,0,1,6,1,5,57,1,13,12,1,3,1,1,1,0,1,1,2,18,0,100,60,30,50,60,40,75,50,40,48,45,40,100,75,50,77,45,70,35
2123,7,1,2,1,4,2,1,73,3,14,0,5,3,1,1,1,0,1,1,3,24,0,1,85,60,15,60,40,40,40,50,15,40,40,60,40,1,60,50,70,1
2124,6,2,0,2,4,1,5,38,6,13,0,1,2,2,3,1,0,1,1,1,1,0,40,50,50,50,60,40,50,50,40,40,40,50,60,50,50,40,40,60,70
2125,7,1,0,2,1,1,4,32,4,15,0,4,0,6,1,1,0,1,2,4,23,0,3,85,99,99,80,16,15,30,85,12,31,78,41,81,2,40,51,99,85
2126,7,2,0,1,4,1,4,88,3,9,0,5,3,1,1,1,0,2,0,3,5,0,85,50,60,70,85,60,85,60,50,70,85,50,100,85,40,85,50,85,40
2127,7,3,1,1,6,1,2,52,5,10,0,1,3,5,1,1,0,1,1,3,18,0,70,30,60,85,70,40,85,70,60,50,40,60,70,60,50,60,50,60,70
2128,1,3,2,1,6,1,5,24,6,12,0,1,2,1,1,1,0,1,1,1,7,0,85,70,70,50,100,85,100,85,85,85,70,100,100,100,85,85,85,100,30
2129,7,1,0,1,6,2,8,41,6,9,9,1,0,2,1,3,0,1,0,4,13,0,100,85,40,100,70,100,50,100,50,85,60,85,100,100,100,85,15,100,100
2130,3,3,1,1,99,2,8,25,6,13,0,1,3,6,2,4,3,1,1,1,19,0,30,30,48,60,60,40,48,40,50,30,50,50,50,50,40,60,50,100,40
2131,5,4,1,1,99,2,4,39,1,9,14,1,0,1,1,1,0,1,1,2,24,0,43,46,43,52,79,29,65,75,72,34,60,41,72,51,53,84,64,88,19
2132,7,1,1,1,2,2,8,66,1,14,13,5,3,1,1,1,0,1,1,2,23,0,1,94,86,91,71,42,4,61,99,4,51,52,41,99,3,71,89,89,61
2133,7,3,0,1,6,1,2,70,1,13,13,5,3,2,1,1,0,1,0,2,19,0,85,30,15,60,85,70,85,40,30,15,70,70,100,85,60,100,15,70,40
2134,7,2,0,1,4,1,1,63,4,10,0,5,0,1,1,1,0,1,1,2,21,0,50,50,60,70,60,40,50,70,50,60,60,50,70,50,50,85,50,60,40
2135,7,1,0,2,1,2,8,24,6,9,0,1,1,2,1,1,0,2,1,1,3,0,71,99,1,50,1,1,1,1,98,1,63,70,98,85,1,62,71,63,100
2136,5,3,1,1,3,1,5,61,6,13,0,5,0,1,1,1,0,1,2,2,9,0,15,85,85,30,85,40,15,60,85,15,40,85,70,85,15,85,70,85,70
2137,7,3,0,1,4,1,2,20,5,13,10,1,0,2,1,1,0,1,1,1,15,0,85,83,32,68,90,70,62,70,52,69,50,66,96,68,60,15,52,80,100
2138,7,1,1,1,1,2,4,68,6,13,13,1,2,1,1,1,0,1,1,1,26,0,40,85,85,85,100,70,15,60,100,30,85,100,50,100,1,85,100,85,70
2139,4,3,2,1,3,2,6,23,6,8,8,1,0,5,1,1,0,1,0,2,1,0,50,40,15,30,60,50,70,50,50,40,50,30,50,50,70,100,50,50,15
2140,4,4,4,1,3,2,4,19,6,10,0,8,2,5,3,4,3,1,1,4,7,0,50,15,100,100,100,15,50,85,100,60,50,100,100,100,50,100,100,100,50
2141,7,1,1,1,5,1,4,74,1,13,9,1,0,1,1,1,0,1,1,3,6,0,30,50,30,50,70,60,60,60,50,15,40,50,70,50,15,85,50,60,15
2142,7,3,4,1,99,1,1,36,4,11,0,1,0,1,1,1,0,1,2,2,7,0,50,50,50,30,50,15,50,40,40,30,50,70,85,85,50,85,40,85,40
2143,7,2,0,2,6,1,1,55,3,10,0,1,2,1,1,1,0,1,1,1,11,0,50,1,6,6,98,50,91,2,50,29,50,1,99,96,59,97,1,85,1
2144,7,1,2,1,7,1,1,71,1,9,9,5,2,1,1,1,0,1,0,3,0,0,100,50,1,1,85,70,100,50,1,50,85,50,100,100,70,100,1,100,1
2145,7,2,1,1,7,1,8,61,1,8,9,1,2,6,1,1,0,1,1,1,13,0,100,50,15,50,100,85,100,60,50,60,85,50,100,100,70,85,1,85,15
2146,6,1,2,2,7,2,7,51,4,13,12,1,2,1,1,1,0,1,1,1,12,0,50,10,7,30,70,60,100,54,50,48,61,15,50,50,95,85,50,98,1
2147,4,2,4,1,4,1,1,55,4,13,0,4,3,1,1,1,0,1,1,2,26,0,35,83,71,53,77,40,62,66,81,46,54,51,66,80,34,67,72,85,40
2148,7,3,0,1,6,1,2,48,1,14,13,1,3,1,2,1,0,1,1,2,19,0,70,70,15,50,85,50,100,70,40,60,50,40,100,85,85,85,40,85,15
2149,7,3,1,1,4,1,7,76,3,9,0,5,2,2,3,4,3,2,0,1,2,0,60,100,70,70,100,0,40,0,60,0,0,60,70,85,1,70,70,85,100
2150,7,2,1,1,2,1,7,67,1,14,14,1,3,1,1,1,0,1,1,2,27,0,15,100,100,85,70,40,15,70,85,60,50,85,50,100,10,70,85,85,85
2151,7,1,4,1,6,1,5,63,4,10,0,5,0,1,1,1,0,1,1,2,15,0,95,25,4,10,57,67,76,35,4,10,47,7,92,64,68,80,7,49,51
2152,5,3,0,1,3,2,8,32,1,12,10,1,0,1,1,1,0,1,1,1,18,0,1,85,80,60,100,40,40,85,85,40,50,75,60,70,15,85,50,100,50
2153,6,2,0,1,4,2,4,71,1,10,9,5,0,1,3,4,1,1,1,2,17,0,15,50,46,56,50,64,39,33,51,13,49,50,51,50,13,71,50,78,40
2154,4,2,0,1,4,1,4,55,1,14,13,1,3,5,3,4,4,1,1,2,28,0,50,60,70,60,70,70,50,60,70,50,70,60,80,70,15,60,70,80,70
2155,7,3,1,1,4,1,5,21,6,10,0,1,0,5,1,1,0,1,1,4,22,0,40,60,60,40,70,30,50,50,100,50,50,100,100,100,40,70,100,100,70
2156,5,4,2,1,4,1,2,34,1,13,14,1,3,1,1,1,0,1,1,2,21,0,58,55,46,35,45,67,53,73,47,48,60,55,78,60,38,64,45,68,45
2157,5,4,4,1,99,2,5,45,1,12,11,1,0,1,1,1,0,1,2,3,1,0,85,70,15,15,60,40,60,85,1,70,60,1,100,60,60,85,15,50,1
2158,6,2,4,2,4,1,1,62,4,9,0,5,1,6,1,1,0,2,2,1,1,0,60,60,30,70,60,50,60,60,60,60,60,50,85,60,60,70,50,100,60
2159,7,1,0,1,7,1,4,64,1,10,10,5,3,1,1,1,0,1,1,2,24,0,31,16,16,16,85,75,100,95,50,50,51,50,100,100,85,100,50,71,1
2160,7,2,4,1,1,2,6,23,6,13,0,1,0,1,1,1,0,1,1,4,23,0,1,100,85,85,70,1,1,30,100,30,1,100,30,100,1,1,100,30,100
2161,7,1,2,2,6,1,4,72,4,10,0,6,0,1,1,1,0,1,1,2,9,0,62,32,1,17,86,72,98,62,51,17,86,1,72,72,87,87,42,42,3
2162,7,3,2,1,6,1,5,55,1,11,12,7,2,1,1,1,0,1,2,3,12,0,100,1,50,30,100,30,70,15,50,60,50,50,100,100,50,100,50,50,1
2163,7,2,1,1,4,2,4,46,4,9,0,1,2,5,3,4,4,1,1,1,1,0,70,50,15,50,100,85,70,100,1,85,50,1,100,15,50,70,1,100,30
2164,7,1,2,1,5,1,4,85,3,9,0,5,0,1,3,1,0,1,2,4,12,0,100,75,10,100,100,25,100,75,100,20,80,100,100,100,60,100,100,100,1
2165,7,3,4,1,99,2,0,61,4,8,0,1,2,1,1,1,0,1,1,2,22,0,40,50,50,50,85,50,50,50,40,30,50,50,85,50,50,85,40,85,30
2166,7,1,0,1,6,1,5,74,4,10,0,5,1,1,1,1,0,1,2,3,7,0,50,40,40,40,60,50,70,60,50,50,50,60,75,75,60,75,60,75,15
2167,6,2,2,1,99,2,1,41,1,14,13,1,0,5,1,1,0,1,1,2,25,0,25,63,40,36,70,39,55,62,50,35,74,1,63,66,70,81,44,85,8
2168,1,4,4,1,4,2,8,41,4,10,10,1,0,1,1,1,0,1,1,2,7,0,1,41,28,69,94,5,31,52,99,7,85,91,26,97,1,91,93,96,51
2169,7,2,0,2,1,2,8,41,1,9,10,1,0,1,1,1,0,1,1,2,14,0,32,41,50,51,52,85,52,74,52,87,50,3,51,53,53,89,4,85,18
2170,5,4,4,1,2,2,8,35,2,13,14,8,0,5,2,3,0,1,1,1,19,0,30,70,70,50,100,40,60,60,100,15,40,70,85,85,1,60,100,100,70
2171,7,3,2,1,6,1,4,90,3,4,0,5,3,1,1,1,0,2,0,1,5,0,51,1,1,2,99,99,99,16,86,1,100,17,99,100,85,100,51,51,1
2172,4,4,0,1,6,1,2,66,1,9,13,5,2,1,1,1,0,1,2,3,23,0,60,30,1,60,50,30,85,60,40,60,50,15,100,85,60,100,40,60,15
2173,2,4,0,1,5,1,5,31,1,15,15,1,4,1,1,1,0,1,1,2,28,0,30,70,60,40,60,50,50,50,100,40,50,70,70,100,50,70,100,75,75
2174,7,2,2,1,6,1,1,43,1,13,10,1,0,1,1,1,0,1,1,2,24,0,16,48,46,50,60,61,83,50,33,60,61,30,97,49,51,82,3,74,2
2175,7,2,4,1,4,1,2,82,1,10,10,5,3,1,1,1,0,1,2,3,11,0,85,17,17,50,90,51,90,85,1,85,50,30,100,66,75,100,51,75,16
2176,2,3,0,1,6,1,2,85,3,14,0,5,3,1,1,1,0,1,2,3,13,0,100,85,30,1,85,15,85,60,50,40,60,50,85,100,85,70,50,70,60
2177,7,2,2,1,5,1,4,53,1,13,13,7,0,1,1,1,0,1,1,2,26,0,40,40,40,50,85,70,60,50,85,70,70,60,70,85,50,85,50,85,50
2178,7,1,2,1,5,1,5,46,1,10,10,1,3,1,1,1,0,1,1,1,23,0,85,25,25,2,72,50,83,31,71,87,71,60,95,70,43,98,50,40,2
2179,3,3,1,1,3,2,1,0,1,16,13,1,3,1,3,4,0,2,1,2,0,0,15,85,60,40,50,40,30,50,70,40,50,50,50,70,15,50,60,85,70
2180,7,4,1,1,4,1,1,89,6,9,0,5,0,2,2,1,0,2,0,1,7,0,999,50,50,70,50,60,50,60,40,40,50,50,50,50,50,70,50,70,50
2181,5,2,1,1,4,1,2,63,1,9,14,6,0,1,1,1,0,1,0,3,16,0,41,52,41,61,55,57,50,40,51,40,50,31,85,51,40,71,47,62,2
2182,7,2,0,2,4,1,2,56,1,10,10,4,1,6,1,1,0,1,2,2,9,0,70,85,85,60,100,60,70,50,100,85,85,70,85,70,85,100,70,100,85
2183,7,3,1,1,99,1,2,58,1,13,13,4,2,2,1,1,0,1,1,2,17,0,0,75,52,53,56,5,53,12,0,1,53,51,86,56,1,55,52,53,100
2184,4,2,1,1,4,1,7,63,5,13,0,6,1,2,1,1,0,2,1,1,2,0,40,50,50,85,100,70,50,60,50,50,50,100,50,50,15,15,50,85,100
2185,7,2,1,1,4,1,4,58,1,13,14,1,0,1,1,1,0,1,1,2,23,0,30,50,50,40,70,40,40,70,50,40,50,60,60,70,30,70,50,50,50
2186,5,4,0,1,99,2,7,26,6,10,10,1,0,5,1,1,0,1,1,1,7,4,17,100,64,53,72,59,49,42,99,53,51,55,31,65,52,72,87,87,84
2187,7,2,4,1,4,1,7,45,1,13,9,1,4,1,3,1,0,1,1,2,28,0,15,15,15,40,70,50,40,60,50,30,70,40,60,40,1,60,30,70,1
2188,6,3,0,1,5,1,2,57,4,9,0,1,3,1,1,1,0,1,1,2,18,0,100,70,60,85,85,85,85,60,30,60,85,30,100,85,1,100,1,85,1
2189,7,2,0,2,1,2,5,45,6,13,0,1,0,1,1,1,0,1,1,4,11,0,15,99,100,60,85,1,30,60,85,30,60,88,70,86,15,70,70,85,85
2190,7,1,2,1,6,1,1,78,1,10,10,5,3,1,2,1,0,1,0,2,8,0,32,31,52,1,70,42,51,80,52,87,40,54,99,51,51,100,52,16,17
2191,5,2,1,1,1,2,5,37,1,14,14,1,0,1,1,1,0,1,1,1,20,0,15,100,100,70,100,15,30,70,100,30,50,100,85,100,1,85,100,100,85
2192,4,4,1,1,4,1,4,66,1,11,13,1,0,5,3,4,2,1,1,1,9,0,998,50,15,40,100,40,50,40,70,50,50,998,0,998,998,998,998,50,999
2193,3,3,0,1,99,1,4,67,1,9,9,1,0,1,1,1,0,1,1,3,19,0,60,60,60,50,60,60,50,60,60,60,40,60,70,50,50,100,60,85,50
2194,7,1,2,1,6,1,7,80,1,14,14,1,3,1,1,1,0,1,1,2,26,0,60,50,30,40,70,85,85,60,50,15,70,40,85,70,60,100,50,85,40
2195,6,3,1,1,99,2,5,58,1,10,9,7,2,1,1,1,0,1,2,1,22,0,70,70,85,85,85,85,70,85,70,85,85,70,100,85,85,85,85,85,70
2196,6,3,0,1,6,1,5,32,1,13,13,1,0,1,1,1,0,1,1,2,21,0,40,1,1,40,100,50,70,50,50,1,60,30,100,50,50,100,50,85,1
2197,7,1,1,1,2,2,7,64,1,10,13,1,3,1,1,1,0,1,1,2,21,0,30,50,70,60,70,40,50,60,60,1,50,50,85,70,15,85,50,70,40
2198,7,1,0,1,7,1,5,88,1,14,9,5,2,1,1,1,0,2,2,3,14,0,100,50,1,50,90,80,90,50,1,15,75,12,100,100,50,95,1,60,1
2199,7,1,1,1,2,2,4,64,5,11,0,1,0,6,1,1,0,1,1,4,24,0,40,85,100,85,85,15,1,85,100,1,50,70,85,85,1,40,85,100,100
2200,7,3,0,1,6,2,2,0,1,9,9,5,3,1,1,1,0,1,1,3,0,0,60,40,1,50,50,40,85,60,15,40,50,15,70,85,60,100,15,70,1
2201,7,1,4,1,6,2,4,49,6,13,0,1,3,1,1,1,0,1,1,1,9,0,70,50,15,50,85,40,60,40,70,15,50,60,85,85,85,85,40,100,1
2202,7,2,0,1,6,1,2,69,1,14,12,5,3,1,1,1,0,1,2,2,22,0,70,998,60,60,85,50,70,70,15,60,70,60,100,70,60,85,15,85,40
2203,7,2,0,1,99,1,4,72,3,3,0,5,0,5,3,4,3,2,0,3,0,0,40,50,15,60,70,50,60,50,40,70,1,1,60,999,999,30,40,70,1
2204,7,1,5,1,7,1,4,77,1,9,10,5,0,1,1,1,0,1,1,2,25,0,100,50,40,50,60,70,85,70,85,40,50,85,100,100,85,85,85,70,1
2205,7,1,2,1,6,1,7,49,1,16,13,1,3,1,1,1,0,1,1,2,23,0,85,50,5,40,60,75,90,60,40,55,50,60,95,70,60,90,40,60,1
2206,7,2,0,1,5,1,7,60,1,14,14,1,0,1,1,1,0,1,1,2,19,0,1,70,70,40,85,60,30,85,98,30,60,70,61,100,1,30,98,100,70
2207,7,3,0,1,3,2,8,25,6,13,0,1,2,1,1,1,0,1,1,4,9,0,15,60,40,60,70,15,30,60,100,15,40,70,15,50,1,85,85,100,15
2208,3,3,4,1,6,1,4,43,1,13,14,1,3,1,1,1,0,1,1,1,26,0,50,55,40,30,95,50,70,65,60,1,50,45,95,90,80,75,40,100,10
2209,7,1,1,1,1,1,7,59,1,14,14,1,3,1,1,1,0,1,1,1,11,0,1,100,100,90,75,1,1,50,100,15,40,97,30,50,1,90,100,95,100
2210,5,4,4,1,99,1,2,79,4,6,0,5,3,1,1,1,0,2,2,3,11,0,40,40,50,15,70,85,40,30,50,15,15,1,60,15,15,50,30,60,40
2211,7,2,4,1,4,1,5,59,4,8,0,1,2,6,1,1,0,1,1,1,2,0,60,60,60,70,85,100,60,60,85,30,60,50,85,100,50,85,70,70,85
